attempt_id,user_id,puzzle_id,is_successful,time_taken_sec,attempt_date
8415,501,242,True,571,2023-01-06 15:07:13
8416,372,344,True,188,2023-09-11 00:34:43
8417,102,206,False,740,2023-01-02 00:30:02
8418,313,110,True,606,2023-03-12 23:19:54
8419,25,144,True,119,2023-11-01 22:19:21
8420,315,634,True,352,2023-12-19 01:57:33
8421,185,250,False,576,2023-07-27 20:11:45
8422,500,205,False,805,2023-02-20 03:50:39
8423,69,152,True,433,2023-11-15 10:59:51
8424,494,641,False,573,2023-04-30 13:58:29
8425,155,754,True,502,2023-01-02 12:14:31
8426,28,190,True,764,2023-07-01 06:46:54
8427,124,177,True,31,2023-05-03 03:29:01
8428,350,93,False,353,2023-11-27 03:05:05
8429,273,185,True,371,2023-12-17 06:16:52
8430,407,17,True,900,2023-06-30 15:54:51
8431,530,320,True,442,2023-10-26 00:57:44
8432,113,246,False,695,2023-09-19 04:49:38
8433,263,719,True,280,2023-08-11 23:02:15
8434,451,755,False,607,2023-01-12 12:13:31
8435,136,394,True,368,2023-05-18 11:29:04
8436,433,419,True,355,2023-08-31 10:54:40
8437,57,439,True,311,2023-10-01 11:53:05
8438,301,764,True,715,2023-06-27 22:53:48
8439,494,229,False,846,2023-01-22 11:33:11
8440,164,63,True,282,2023-07-27 03:03:53
8441,33,52,True,72,2023-05-12 13:57:47
8442,468,615,True,41,2023-09-23 19:08:11
8443,78,229,False,471,2023-05-26 00:03:49
8444,463,751,True,794,2023-08-02 22:32:20
8445,47,506,True,677,2023-04-02 19:45:25
8446,380,673,False,655,2023-04-14 23:51:42
8447,420,720,True,362,2023-03-16 05:13:45
8448,537,450,True,892,2023-01-21 07:19:01
8449,523,200,False,106,2023-12-23 16:20:47
8450,266,190,True,530,2023-05-14 19:28:06
8451,270,582,False,402,2023-07-03 10:43:20
8452,314,695,True,601,2023-03-16 05:54:29
8453,559,519,True,422,2023-07-12 14:38:02
8454,80,519,False,805,2023-02-01 22:47:17
8455,209,146,True,303,2023-12-25 15:06:45
8456,545,585,True,843,2023-11-15 14:00:44
8457,567,713,True,755,2023-04-26 03:15:01
8458,344,56,True,272,2023-11-10 11:39:22
8459,212,90,True,328,2023-03-18 05:17:21
8460,119,629,False,190,2023-07-31 00:19:25
8461,584,474,True,27,2023-05-18 10:21:44
8462,109,669,True,757,2023-03-21 00:36:58
8463,393,574,True,153,2023-08-16 04:55:58
8464,564,339,True,709,2023-09-02 00:09:21
8465,152,660,True,685,2023-09-19 07:22:22
8466,254,268,False,815,2023-10-31 14:56:34
8467,479,406,True,509,2023-12-22 17:01:59
8468,198,578,False,47,2023-05-28 22:43:47
8469,230,112,True,313,2023-12-14 16:11:49
8470,2,528,False,548,2023-07-26 05:32:18
8471,321,148,True,200,2023-12-10 22:13:58
8472,79,254,True,269,2023-02-18 09:24:30
8473,449,481,False,131,2023-11-10 08:59:40
8474,9,426,False,441,2023-12-21 03:52:03
8475,200,168,True,430,2023-02-12 10:06:27
8476,480,475,True,433,2023-04-01 00:14:56
8477,214,473,True,735,2023-03-12 20:09:02
8478,116,475,False,718,2023-01-08 07:02:02
8479,545,689,True,427,2023-08-22 11:56:34
8480,528,729,True,498,2023-12-16 17:38:24
8481,232,560,False,780,2023-07-03 01:24:05
8482,260,789,True,386,2023-05-08 09:56:55
8483,201,181,False,450,2023-07-13 05:57:08
8484,450,461,True,852,2023-06-29 16:45:29
8485,481,796,True,452,2023-11-03 14:35:01
8486,439,405,False,213,2023-03-11 06:32:09
8487,60,585,False,739,2023-06-07 13:57:51
8488,538,32,False,392,2023-02-28 17:50:34
8489,346,686,True,812,2023-06-12 23:52:55
8490,219,36,True,418,2023-11-17 08:31:22
8491,504,12,False,723,2023-04-04 03:01:52
8492,447,478,False,31,2023-10-10 12:46:50
8493,77,335,True,564,2023-04-19 10:46:18
8494,318,148,True,411,2023-02-21 06:05:58
8495,541,448,True,362,2023-10-13 13:08:46
8496,314,79,True,757,2023-05-16 22:08:53
8497,377,699,False,251,2023-08-31 15:21:30
8498,497,714,False,349,2023-05-11 03:50:11
8499,511,542,False,152,2023-09-02 18:19:26
8500,176,387,False,389,2023-06-10 18:27:50
8501,545,639,False,820,2023-06-01 09:06:46
8502,427,351,True,207,2023-11-26 14:30:35
8503,552,112,True,302,2023-03-23 02:26:07
8504,27,583,False,791,2023-10-26 11:05:51
8505,151,503,False,409,2023-07-01 23:27:53
8506,211,343,True,96,2023-05-03 15:28:48
8507,176,11,False,178,2023-09-08 23:35:43
8508,160,128,False,781,2023-11-10 02:44:46
8509,290,17,True,398,2023-10-09 11:00:31
8510,90,725,True,727,2023-11-19 06:48:31
8511,414,313,False,18,2023-07-31 22:37:32
8512,250,154,True,813,2023-08-11 15:11:38
8513,164,608,True,71,2023-02-11 15:50:32
8514,399,254,True,841,2023-02-18 21:43:47
8515,381,566,True,157,2023-10-18 09:06:51
8516,486,549,False,397,2023-06-27 02:45:10
8517,339,577,True,259,2023-07-21 14:37:06
8518,462,32,False,180,2023-07-23 14:28:18
8519,58,629,True,624,2023-07-16 15:04:29
8520,358,467,True,486,2023-03-03 19:38:57
8521,413,257,False,775,2023-05-16 21:54:21
8522,355,536,True,111,2023-06-21 14:47:30
8523,7,763,True,25,2023-02-28 12:57:03
8524,537,623,True,721,2023-12-21 03:31:20
8525,203,418,True,52,2023-05-22 03:04:02
8526,427,394,True,358,2023-08-13 07:50:46
8527,246,47,True,156,2023-03-28 20:57:03
8528,66,681,True,492,2023-09-25 13:00:39
8529,528,624,True,221,2023-06-24 18:05:12
8530,14,538,False,667,2023-09-03 16:43:49
8531,361,356,False,287,2023-02-05 03:58:21
8532,413,360,False,120,2023-12-18 19:51:41
8533,556,141,False,475,2023-06-23 15:21:52
8534,131,297,True,544,2023-09-27 20:35:05
8535,252,58,True,124,2023-04-30 09:42:25
8536,82,486,False,32,2023-11-26 16:15:38
8537,481,594,False,733,2023-10-18 00:56:18
8538,167,613,False,802,2023-02-12 10:03:29
8539,366,395,True,121,2023-08-31 23:07:34
8540,193,370,True,189,2023-02-05 05:50:31
8541,339,78,True,345,2023-09-04 22:38:31
8542,449,324,True,220,2023-08-13 13:00:07
8543,328,535,False,170,2023-12-19 10:08:52
8544,527,766,False,588,2023-04-01 07:56:23
8545,177,447,False,21,2023-04-10 20:24:10
8546,541,339,True,494,2023-04-13 08:32:57
8547,470,274,False,606,2023-04-14 04:32:20
8548,591,303,True,162,2023-05-10 21:19:20
8549,499,574,True,330,2023-02-08 03:07:48
8550,412,630,True,103,2023-03-29 14:42:06
8551,419,99,True,484,2023-11-03 09:28:41
8552,291,714,True,630,2023-12-10 05:18:58
8553,559,677,True,840,2023-07-15 05:44:03
8554,465,21,True,781,2023-01-20 19:10:05
8555,526,698,True,879,2023-01-02 17:22:10
8556,354,503,True,819,2023-05-29 23:46:01
8557,335,136,True,438,2023-12-25 23:46:30
8558,255,726,True,651,2023-08-23 05:25:39
8559,326,782,True,162,2023-05-21 15:25:40
8560,395,421,True,424,2023-12-27 22:12:39
8561,241,526,True,814,2023-08-18 11:10:35
8562,219,459,True,25,2023-01-10 14:10:25
8563,440,269,False,348,2023-11-10 14:39:08
8564,507,120,True,54,2023-09-03 18:30:39
8565,592,735,True,455,2023-01-21 06:42:23
8566,133,238,True,210,2023-01-31 19:21:02
8567,141,751,True,107,2023-09-06 13:47:42
8568,244,248,False,826,2023-10-29 08:34:37
8569,508,72,True,765,2023-07-31 14:44:07
8570,47,725,False,19,2023-11-10 15:40:44
8571,375,403,True,555,2023-08-25 04:35:26
8572,279,388,False,767,2023-04-06 07:29:59
8573,473,783,True,887,2023-06-22 05:25:23
8574,49,99,True,489,2023-08-10 01:44:39
8575,555,16,True,651,2023-08-25 22:26:00
8576,85,567,True,397,2023-12-29 13:13:47
8577,387,384,True,351,2023-03-27 01:47:40
8578,165,651,False,230,2023-01-20 21:01:07
8579,130,311,True,857,2023-08-10 17:21:33
8580,202,172,True,166,2023-01-31 12:58:27
8581,524,197,False,660,2023-01-19 09:03:19
8582,127,12,True,264,2023-10-29 07:31:55
8583,101,185,False,19,2023-04-25 03:19:53
8584,374,242,True,676,2023-03-11 12:54:23
8585,377,510,True,208,2023-12-08 03:26:49
8586,476,56,True,429,2023-07-02 15:09:10
8587,298,205,True,382,2023-12-31 05:46:09
8588,196,540,True,779,2023-02-18 11:06:31
8589,239,85,True,470,2023-09-26 04:07:31
8590,40,132,True,125,2023-11-01 06:20:11
8591,166,752,True,157,2023-08-10 05:52:07
8592,133,388,True,405,2023-12-23 11:54:22
8593,572,796,True,839,2023-04-21 16:30:41
8594,241,322,False,242,2023-07-16 00:48:57
8595,557,553,True,682,2023-04-17 02:18:37
8596,47,20,True,708,2023-06-25 13:56:04
8597,413,342,True,821,2023-04-14 04:37:52
8598,379,689,True,625,2023-08-31 18:56:13
8599,332,435,True,209,2023-03-13 09:24:30
8600,437,314,True,672,2023-08-12 15:12:51
8601,545,160,False,808,2023-12-11 06:37:28
8602,539,551,True,311,2023-08-22 01:06:39
8603,405,644,True,735,2023-07-22 19:34:50
8604,107,561,True,32,2023-01-16 23:45:47
8605,539,783,False,214,2023-05-29 00:07:19
8606,37,133,False,860,2023-10-23 16:29:40
8607,597,779,True,269,2023-07-10 09:40:43
8608,13,700,True,584,2023-05-22 03:28:21
8609,91,34,True,130,2023-02-11 02:18:21
8610,117,103,True,263,2023-03-03 17:13:29
8611,144,525,True,347,2023-07-24 22:03:44
8612,394,712,True,873,2023-11-13 23:13:28
8613,444,145,True,402,2023-12-30 14:22:42
8614,317,187,False,848,2023-01-20 14:42:51
8615,51,691,False,765,2023-06-09 12:24:30
8616,275,332,True,657,2023-06-04 03:53:06
8617,52,302,True,457,2023-12-03 11:03:31
8618,95,581,True,716,2023-10-07 00:18:30
8619,114,719,True,447,2023-09-21 18:12:27
8620,516,354,True,672,2023-04-14 18:38:42
8621,334,406,True,801,2023-08-19 13:20:48
8622,539,315,False,377,2023-07-18 13:44:49
8623,155,101,True,760,2023-09-27 19:08:20
8624,552,76,True,674,2023-12-07 23:15:31
8625,549,11,False,20,2023-06-21 03:19:50
8626,449,476,False,519,2023-09-04 08:45:30
8627,189,35,True,24,2023-04-26 04:09:50
8628,408,437,True,522,2023-12-09 22:44:47
8629,393,445,True,422,2023-04-14 12:07:12
8630,521,406,True,266,2023-12-08 01:20:55
8631,138,22,True,585,2023-04-26 16:32:58
8632,456,494,False,605,2023-11-06 01:00:31
8633,114,691,False,242,2023-03-20 01:12:20
8634,236,220,True,436,2023-10-27 23:31:21
8635,94,58,False,507,2023-07-08 09:45:20
8636,547,17,True,891,2023-07-09 02:42:02
8637,320,617,False,465,2023-05-10 06:18:58
8638,327,431,False,487,2023-03-26 00:28:21
8639,210,50,True,315,2023-09-24 20:49:56
8640,231,127,False,508,2023-04-26 19:06:55
8641,390,269,False,679,2023-05-30 21:04:24
8642,474,350,True,604,2023-09-26 09:53:03
8643,311,345,True,832,2023-12-18 06:21:51
8644,266,158,True,228,2023-10-31 03:35:55
8645,560,604,False,706,2023-06-21 09:04:30
8646,295,729,True,792,2023-05-10 11:12:29
8647,298,82,True,754,2023-11-04 13:21:36
8648,497,21,True,224,2023-04-03 14:56:55
8649,15,487,True,785,2023-12-09 14:40:54
8650,277,77,False,648,2023-01-31 17:45:32
8651,473,234,True,423,2023-10-27 09:16:50
8652,230,408,True,346,2023-01-31 12:34:00
8653,384,752,True,319,2023-01-04 14:53:21
8654,27,323,False,788,2023-07-18 08:10:48
8655,526,379,True,508,2023-01-06 20:37:03
8656,253,52,True,149,2023-03-29 16:31:17
8657,551,46,True,240,2023-07-03 10:29:23
8658,252,401,True,649,2023-12-16 13:20:59
8659,135,124,True,88,2023-11-11 00:29:49
8660,542,73,True,879,2023-05-07 05:16:46
8661,128,492,False,702,2023-06-01 09:42:51
8662,516,82,True,696,2023-04-30 12:47:12
8663,419,622,False,250,2023-12-22 16:45:12
8664,350,19,True,729,2023-12-16 02:25:42
8665,565,619,False,891,2023-09-14 00:55:09
8666,449,542,True,439,2023-05-13 11:40:22
8667,94,388,True,549,2023-05-28 20:02:18
8668,313,185,True,479,2023-06-11 10:13:36
8669,352,688,False,394,2023-10-19 03:39:45
8670,270,12,False,794,2023-12-01 00:16:10
8671,393,113,True,289,2023-07-11 03:52:17
8672,161,104,True,178,2023-11-26 21:28:01
8673,468,432,True,840,2023-05-21 12:19:41
8674,104,624,True,729,2023-10-12 03:03:21
8675,391,503,True,700,2023-06-02 00:22:54
8676,487,681,True,711,2023-04-19 09:34:24
8677,219,637,False,261,2023-02-23 22:39:01
8678,145,481,True,783,2023-10-11 19:06:21
8679,53,401,True,800,2023-04-14 13:40:41
8680,102,741,True,539,2023-12-08 19:57:02
8681,50,632,True,889,2023-08-14 07:36:09
8682,401,401,True,453,2023-01-30 06:08:45
8683,64,364,False,757,2023-08-24 12:17:45
8684,359,593,False,593,2023-01-13 20:17:47
8685,235,134,True,418,2023-08-22 23:17:13
8686,34,83,False,338,2023-10-08 19:13:29
8687,511,180,True,554,2023-12-26 07:36:27
8688,362,245,True,494,2023-01-28 19:51:00
8689,513,401,False,188,2023-03-06 03:37:35
8690,407,600,True,343,2023-08-28 16:17:40
8691,153,575,False,311,2023-11-10 20:17:44
8692,552,599,False,294,2023-12-13 21:21:18
8693,347,695,True,697,2023-02-18 15:41:46
8694,439,11,True,293,2023-07-19 04:57:30
8695,453,430,True,745,2023-05-25 11:14:07
8696,591,509,True,802,2023-07-12 02:47:14
8697,530,357,True,143,2023-07-05 15:33:14
8698,227,702,True,473,2023-10-04 20:28:18
8699,411,391,True,144,2023-03-25 17:28:12
8700,93,498,True,428,2023-08-21 10:38:02
8701,150,371,False,413,2023-04-09 06:54:55
8702,116,299,True,98,2023-06-03 00:48:37
8703,569,714,False,853,2023-08-16 03:02:30
8704,50,378,False,170,2023-09-27 21:42:02
8705,479,507,True,517,2023-04-08 05:32:52
8706,40,246,False,264,2023-11-22 06:55:46
8707,449,479,True,381,2023-11-29 13:17:52
8708,384,298,True,573,2023-03-15 00:31:10
8709,367,188,False,316,2023-06-14 23:09:30
8710,358,669,True,692,2023-04-09 05:24:34
8711,448,528,False,853,2023-04-07 06:41:59
8712,8,340,True,796,2023-07-22 16:12:51
8713,167,316,False,253,2023-06-08 05:05:42
8714,586,361,True,83,2023-09-15 20:19:13
8715,297,509,True,604,2023-03-21 10:09:21
8716,141,641,True,244,2023-03-05 15:37:59
8717,320,150,True,889,2023-03-13 09:44:58
8718,150,375,True,341,2023-04-14 22:06:51
8719,375,80,True,696,2023-05-09 16:27:33
8720,288,502,True,895,2023-03-20 10:31:46
8721,32,189,True,439,2023-09-14 22:31:41
8722,423,289,True,379,2023-11-05 08:06:43
8723,111,78,True,103,2023-04-29 12:54:08
8724,131,699,True,283,2023-02-01 06:59:02
8725,524,347,True,393,2023-12-21 10:51:02
8726,408,704,True,453,2023-03-05 05:16:42
8727,165,28,False,412,2023-11-12 17:44:33
8728,476,324,False,165,2023-04-25 08:25:43
8729,17,241,True,130,2023-09-11 17:01:17
8730,216,702,True,385,2023-01-03 17:05:56
8731,369,789,True,254,2023-09-14 01:43:39
8732,407,615,True,651,2023-06-26 17:39:45
8733,42,24,True,331,2023-03-24 16:42:43
8734,151,661,True,558,2023-09-29 23:26:27
8735,504,523,True,316,2023-04-06 07:20:03
8736,30,637,True,417,2023-07-28 10:59:01
8737,466,414,False,623,2023-01-08 05:51:42
8738,301,403,False,330,2023-02-23 09:30:51
8739,185,428,False,72,2023-05-02 14:17:36
8740,421,527,False,314,2023-01-03 10:33:44
8741,105,79,True,205,2023-10-09 13:21:15
8742,414,766,False,822,2023-09-01 13:11:06
8743,598,630,True,263,2023-04-01 22:24:04
8744,474,490,False,215,2023-07-31 08:12:50
8745,413,659,True,831,2023-11-29 01:08:29
8746,412,591,True,325,2023-04-14 01:44:45
8747,299,378,True,740,2023-10-16 14:12:06
8748,296,574,False,544,2023-12-21 06:32:14
8749,34,301,True,328,2023-11-05 20:51:08
8750,373,212,True,640,2023-01-09 01:25:01
8751,134,528,True,789,2023-05-30 01:32:55
8752,314,69,True,868,2023-01-10 11:34:24
8753,489,12,True,141,2023-12-30 06:34:04
8754,210,253,True,731,2023-07-23 12:18:30
8755,188,484,True,726,2023-06-29 11:47:07
8756,583,97,False,414,2023-07-11 03:03:09
8757,227,103,True,263,2023-07-30 22:10:56
8758,7,582,True,426,2023-01-20 11:25:45
8759,501,326,True,531,2023-02-22 17:21:32
8760,417,448,False,243,2023-01-24 17:05:29
8761,87,99,True,239,2023-01-26 19:17:13
8762,108,320,True,598,2023-04-03 06:16:26
8763,253,178,True,468,2023-12-08 20:43:25
8764,239,396,False,896,2023-04-11 07:41:43
8765,77,264,True,573,2023-06-22 08:52:15
8766,588,550,True,597,2023-07-15 08:02:18
8767,231,697,False,432,2023-09-06 06:27:22
8768,8,46,True,674,2023-01-06 07:02:19
8769,102,322,True,330,2023-10-12 04:14:43
8770,14,531,True,839,2023-05-09 07:54:04
8771,76,64,True,833,2023-09-05 06:29:08
8772,40,572,True,505,2023-07-04 22:42:52
8773,206,520,True,520,2023-03-03 03:34:37
8774,193,103,False,64,2023-02-25 19:08:07
8775,534,285,True,349,2023-12-27 02:56:26
8776,406,59,True,751,2023-07-30 11:53:26
8777,406,131,True,558,2023-07-03 20:36:04
8778,597,784,True,29,2023-07-16 09:35:46
8779,280,2,True,810,2023-05-11 23:39:42
8780,154,758,True,300,2023-08-29 06:07:02
8781,331,312,True,462,2023-08-30 13:43:10
8782,196,410,False,526,2023-02-02 19:34:55
8783,431,700,True,309,2023-11-22 01:39:15
8784,574,626,False,620,2023-01-28 09:21:51
8785,410,666,True,86,2023-04-05 14:32:16
8786,289,160,True,42,2023-12-16 03:43:45
8787,22,375,True,835,2023-08-12 07:22:40
8788,546,634,False,596,2023-04-29 22:03:45
8789,8,42,True,229,2023-04-12 21:57:24
8790,139,46,True,701,2023-07-29 00:03:15
8791,92,765,False,407,2023-05-28 09:51:15
8792,221,32,True,319,2023-07-24 04:09:50
8793,436,191,False,27,2023-08-20 04:20:13
8794,118,91,True,775,2023-04-24 21:14:53
8795,265,103,True,210,2023-04-23 16:01:26
8796,194,464,False,683,2023-02-01 21:34:23
8797,13,214,False,778,2023-08-20 05:28:01
8798,369,628,False,274,2023-06-16 08:49:37
8799,27,273,False,845,2023-10-16 22:45:12
8800,292,346,True,157,2023-05-06 02:56:46
8801,326,515,True,710,2023-05-03 20:17:39
8802,24,656,True,744,2023-11-08 08:03:17
8803,198,493,False,53,2023-06-17 06:15:37
8804,466,481,False,782,2023-10-23 10:32:54
8805,559,264,False,301,2023-08-19 14:14:27
8806,400,81,True,90,2023-06-09 01:46:26
8807,3,542,True,358,2023-11-28 20:30:23
8808,594,687,True,679,2023-06-23 16:27:13
8809,471,308,True,98,2023-11-23 20:19:34
8810,78,71,True,28,2023-01-16 23:43:27
8811,393,449,True,181,2023-12-27 18:47:49
8812,453,243,False,211,2023-03-23 11:07:51
8813,171,490,True,403,2023-04-29 02:01:17
8814,421,67,False,433,2023-09-25 16:46:16
8815,35,66,True,454,2023-02-17 12:38:15
8816,417,799,True,601,2023-07-09 00:22:43
8817,47,151,False,85,2023-02-07 19:21:22
8818,379,97,False,411,2023-11-17 18:13:07
8819,208,464,True,403,2023-04-22 02:20:26
8820,385,639,True,194,2023-12-13 13:47:02
8821,318,419,True,476,2023-09-11 04:03:36
8822,145,305,True,628,2023-05-29 18:59:39
8823,593,712,True,660,2023-04-05 21:57:15
8824,56,739,True,823,2023-12-19 19:23:25
8825,498,130,False,519,2023-02-14 09:09:01
8826,352,620,True,520,2023-10-03 13:37:48
8827,484,267,True,106,2023-03-22 23:21:44
8828,441,309,False,370,2023-12-26 15:33:46
8829,344,266,False,414,2023-12-07 00:17:07
8830,582,336,True,835,2023-03-10 11:42:26
8831,500,197,True,619,2023-02-22 23:20:40
8832,29,48,False,290,2023-07-26 14:45:49
8833,236,788,True,430,2023-08-17 04:32:34
8834,558,668,False,347,2023-11-23 17:51:43
8835,491,509,False,57,2023-05-22 12:02:18
8836,479,419,False,743,2023-02-21 12:42:04
8837,595,234,False,717,2023-06-11 00:19:46
8838,595,567,True,632,2023-08-19 01:08:46
8839,412,8,True,262,2023-04-04 22:54:50
8840,28,247,False,757,2023-01-11 13:21:05
8841,464,318,True,116,2023-06-20 07:08:38
8842,504,190,True,476,2023-11-05 21:56:08
8843,458,236,False,591,2023-10-17 13:04:55
8844,82,445,True,106,2023-12-24 06:24:34
8845,45,299,True,685,2023-09-13 03:44:21
8846,307,41,False,296,2023-07-15 23:17:45
8847,352,370,True,69,2023-02-20 02:25:38
8848,477,721,False,649,2023-02-28 12:45:48
8849,509,730,True,697,2023-01-30 10:04:46
8850,568,185,False,146,2023-05-23 09:42:03
8851,538,667,False,461,2023-11-03 04:53:43
8852,330,756,True,353,2023-12-26 09:56:05
8853,369,653,False,765,2023-11-12 14:44:55
8854,400,413,False,32,2023-01-18 18:10:06
8855,257,281,True,307,2023-01-13 10:55:52
8856,426,212,True,672,2023-01-23 23:30:27
8857,69,304,True,718,2023-07-25 06:01:38
8858,22,225,True,137,2023-06-29 07:12:30
8859,484,537,True,273,2023-08-12 06:30:03
8860,41,641,True,248,2023-08-09 21:26:41
8861,512,254,True,417,2023-11-02 20:16:03
8862,185,147,False,83,2023-02-25 10:09:12
8863,359,213,False,275,2023-09-01 04:18:38
8864,479,183,False,670,2023-07-26 02:57:18
8865,17,647,True,437,2023-08-10 10:43:48
8866,356,418,False,125,2023-05-01 00:58:05
8867,408,108,True,580,2023-05-19 10:16:03
8868,237,445,True,822,2023-02-10 22:55:54
8869,439,503,True,522,2023-02-10 13:31:45
8870,244,230,True,580,2023-07-18 09:24:55
8871,589,330,True,235,2023-10-29 02:46:35
8872,85,26,True,299,2023-04-16 05:52:41
8873,442,491,True,341,2023-09-18 11:25:55
8874,496,619,True,613,2023-04-05 12:00:57
8875,304,711,False,38,2023-07-05 05:51:30
8876,578,112,True,174,2023-06-04 09:44:44
8877,70,712,True,389,2023-06-02 02:13:15
8878,395,16,True,139,2023-01-05 04:58:48
8879,354,591,True,714,2023-06-29 16:16:59
8880,263,658,False,16,2023-10-03 15:38:12
8881,522,144,False,407,2023-08-05 05:15:12
8882,102,54,False,19,2023-05-11 02:24:46
8883,561,531,False,780,2023-06-26 11:37:49
8884,473,645,False,806,2023-06-18 10:49:31
8885,287,514,False,860,2023-10-30 18:45:35
8886,379,157,True,339,2023-03-14 00:03:05
8887,551,702,True,343,2023-07-25 20:26:04
8888,375,170,True,509,2023-05-10 15:36:58
8889,542,348,False,740,2023-04-07 09:22:03
8890,490,518,True,77,2023-06-27 19:49:57
8891,164,238,False,124,2023-06-01 23:48:22
8892,446,462,True,678,2023-07-05 17:30:48
8893,433,608,True,440,2023-09-24 05:49:30
8894,23,195,True,319,2023-03-14 17:50:44
8895,326,13,True,370,2023-07-16 08:15:41
8896,499,49,True,101,2023-07-02 23:58:41
8897,85,584,True,402,2023-12-04 02:53:01
8898,271,186,False,690,2023-11-22 07:32:00
8899,303,624,False,434,2023-08-04 16:24:15
8900,310,401,True,16,2023-08-14 23:27:39
8901,543,135,True,293,2023-06-01 12:22:19
8902,36,44,True,525,2023-09-15 17:08:46
8903,454,156,True,388,2023-09-29 06:31:10
8904,518,365,False,723,2023-05-09 00:10:10
8905,414,112,False,418,2023-06-16 23:13:43
8906,69,270,True,215,2023-03-07 13:27:09
8907,486,397,False,515,2023-10-19 15:50:37
8908,145,491,True,798,2023-07-03 13:56:58
8909,332,697,False,261,2023-10-08 12:42:51
8910,495,621,True,415,2023-12-27 06:03:57
8911,346,350,False,38,2023-04-20 09:29:57
8912,32,449,False,521,2023-09-22 19:25:38
8913,572,699,True,226,2023-04-09 04:59:40
8914,180,625,True,142,2023-09-30 00:22:51
8915,410,143,False,687,2023-04-24 03:25:43
8916,265,237,False,816,2023-05-26 03:11:30
8917,44,766,True,307,2023-03-03 13:44:02
8918,190,596,True,865,2023-12-24 21:26:10
8919,551,451,True,121,2023-01-11 16:32:28
8920,319,376,True,145,2023-08-28 08:44:53
8921,486,274,False,592,2023-01-14 22:04:52
8922,166,488,True,86,2023-05-24 04:44:56
8923,145,70,False,375,2023-07-25 10:34:26
8924,312,675,False,389,2023-08-29 14:48:46
8925,440,144,True,361,2023-03-22 10:23:48
8926,337,781,True,407,2023-06-18 22:48:21
8927,92,620,False,800,2023-11-04 21:42:08
8928,570,444,False,393,2023-06-14 13:03:46
8929,505,415,True,594,2023-09-20 04:37:23
8930,266,191,True,202,2023-12-15 22:44:05
8931,212,132,True,379,2023-10-13 18:05:16
8932,250,26,False,409,2023-09-29 00:49:09
8933,377,238,True,241,2023-11-26 22:58:05
8934,333,714,True,74,2023-01-26 03:36:30
8935,440,595,True,688,2023-07-09 01:50:41
8936,213,438,True,94,2023-07-03 19:56:35
8937,31,55,True,788,2023-06-30 10:45:46
8938,95,685,False,450,2023-01-02 08:44:06
8939,121,87,True,472,2023-01-30 02:35:20
8940,445,267,False,290,2023-05-11 19:09:54
8941,170,454,True,441,2023-12-21 10:01:02
8942,152,429,False,486,2023-07-20 19:40:51
8943,152,37,False,762,2023-01-13 19:01:10
8944,226,199,True,443,2023-03-09 16:08:31
8945,153,511,True,64,2023-01-05 11:30:01
8946,206,336,False,337,2023-03-19 13:47:05
8947,91,555,False,260,2023-12-12 23:42:39
8948,319,662,True,144,2023-04-03 10:21:36
8949,529,282,True,873,2023-10-02 22:45:39
8950,534,746,False,699,2023-11-24 23:21:21
8951,333,80,True,115,2023-12-19 19:26:54
8952,595,697,True,515,2023-10-13 18:10:16
8953,350,690,True,671,2023-07-29 11:55:21
8954,277,144,True,66,2023-08-08 02:10:49
8955,17,242,True,791,2023-06-18 05:01:53
8956,336,55,False,441,2023-02-19 22:50:44
8957,61,659,True,861,2023-02-17 23:35:59
8958,207,219,False,286,2023-07-06 09:09:44
8959,511,781,True,713,2023-07-31 05:18:49
8960,45,707,True,525,2023-02-19 00:40:01
8961,90,543,False,781,2023-10-13 20:41:16
8962,561,270,True,171,2023-03-01 15:12:43
8963,212,201,True,188,2023-08-31 08:51:42
8964,348,783,False,239,2023-07-05 17:29:28
8965,135,567,True,197,2023-06-12 23:51:50
8966,314,297,True,365,2023-07-11 04:09:20
8967,441,293,False,228,2023-02-25 09:19:20
8968,285,255,True,148,2023-10-06 14:17:58
8969,168,210,True,573,2023-09-12 07:33:00
8970,45,62,False,225,2023-11-01 23:40:09
8971,393,214,False,718,2023-09-25 16:47:38
8972,450,468,True,721,2023-06-19 13:35:16
8973,208,162,False,544,2023-08-23 01:04:16
8974,105,187,False,325,2023-06-30 11:13:31
8975,301,792,True,262,2023-12-22 01:39:22
8976,291,332,True,113,2023-09-03 23:12:26
8977,208,291,True,71,2023-05-20 17:19:29
8978,153,52,False,144,2023-03-02 16:01:25
8979,544,60,True,213,2023-02-10 01:35:05
8980,386,742,True,26,2023-08-20 14:00:57
8981,478,430,True,814,2023-05-02 01:20:21
8982,568,480,False,24,2023-08-31 03:43:47
8983,106,205,True,36,2023-12-25 18:58:50
8984,28,311,True,646,2023-06-01 15:57:46
8985,43,93,True,144,2023-09-07 16:19:34
8986,520,604,True,429,2023-05-20 20:22:16
8987,476,388,True,688,2023-11-14 18:59:59
8988,562,417,False,313,2023-06-26 09:42:51
8989,460,518,False,116,2023-01-04 03:09:02
8990,100,117,True,671,2023-03-04 18:45:21
8991,102,548,False,336,2023-02-21 12:36:23
8992,362,267,False,390,2023-08-19 05:13:36
8993,338,701,True,412,2023-08-19 18:24:56
8994,427,170,False,112,2023-02-03 11:41:48
8995,211,518,False,447,2023-08-06 15:11:06
